VendorID,lpep_pickup_datetime,lpep_dropoff_datetime,store_and_fwd_flag,RatecodeID,PULocationID,DOLocationID,passenger_count,trip_distance,fare_amount,extra,mta_tax,tip_amount,tolls_amount,ehail_fee,improvement_surcharge,total_amount,payment_type,trip_type,congestion_surcharge
2,7/6/2021 9:53,7/6/2021 10:23,N,1,116,211,1,8.86,29,0,0.5,0,0,,0.3,32.55,2,1,2.75
2,7/6/2021 9:37,7/6/2021 9:46,N,1,74,75,1,1.3,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
2,7/6/2021 9:26,7/6/2021 9:34,N,1,74,74,1,1.14,7.5,0,0.5,0,0,,0.3,8.3,1,1,0
2,7/6/2021 9:45,7/6/2021 10:07,N,1,74,244,1,4.15,18.5,0,0.5,4.82,0,,0.3,24.12,1,1,0
2,7/6/2021 9:04,7/6/2021 9:07,N,1,83,129,3,0.34,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/6/2021 9:17,7/6/2021 9:23,N,1,41,42,1,0.96,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/6/2021 9:49,7/6/2021 9:54,N,1,75,43,1,0.72,5,0,0.5,1.71,0,,0.3,10.26,1,1,2.75
2,7/6/2021 9:58,7/6/2021 10:02,N,1,75,74,1,1.01,5,0,0.5,0,0,,0.3,5.8,2,1,0
2,7/6/2021 9:16,7/6/2021 9:21,N,1,244,244,1,0.79,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/6/2021 9:54,7/6/2021 10:06,N,1,41,119,1,2.77,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/6/2021 9:30,7/6/2021 9:41,N,1,74,238,1,2.47,10.5,0,0.5,2.26,0,,0.3,13.56,1,1,0
2,7/6/2021 9:50,7/6/2021 9:55,N,1,75,75,1,0.81,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/6/2021 9:30,7/6/2021 9:35,N,1,42,42,1,0.64,5,0,0.5,0,0,,0.3,5.8,2,1,0
1,7/6/2021 9:08,7/6/2021 9:24,N,1,41,75,1,0,10.2,0,0.5,0,0,,0.3,11,1,1,0
1,7/6/2021 9:28,7/6/2021 9:32,N,1,75,236,1,0.7,4.5,2.75,0.5,0,0,,0.3,8.05,2,1,2.75
2,7/6/2021 9:36,7/6/2021 9:50,N,1,74,75,1,1.67,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/6/2021 9:56,7/6/2021 10:03,N,1,41,166,1,0.81,6.5,0,0.5,1.7,0,,0.3,9,1,1,0
2,7/6/2021 9:45,7/6/2021 10:23,N,1,82,82,1,6.67,27,0,0.5,0,0,,0.3,27.8,2,1,0
2,7/6/2021 9:51,7/6/2021 10:28,N,1,82,61,1,7.6,29.5,0,0.5,6.06,0,,0.3,36.36,1,1,0
2,7/6/2021 10:03,7/6/2021 10:25,N,1,33,107,6,5.58,20.5,0,0.5,4,0,,0.3,28.05,1,1,2.75
2,7/6/2021 9:38,7/6/2021 9:50,N,1,244,166,1,2.48,11,0,0.5,2.95,0,,0.3,14.75,1,1,0
1,7/6/2021 9:23,7/6/2021 9:43,N,1,39,71,1,0,13.2,0,0.5,0,0,,0.3,14,1,1,0
2,7/6/2021 9:09,7/6/2021 9:28,N,1,74,244,1,3.11,14.5,0,0.5,2.3,0,,0.3,17.6,1,1,0
2,7/6/2021 9:58,7/6/2021 10:11,N,1,74,75,1,1.48,10,0,0.5,3.24,0,,0.3,14.04,1,1,0
2,7/6/2021 9:29,7/6/2021 9:38,N,1,122,191,1,2.04,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/6/2021 9:11,7/6/2021 9:33,N,1,74,236,1,2.85,15,0,0.5,4.64,0,,0.3,23.19,1,1,2.75
2,7/6/2021 9:05,7/6/2021 9:10,N,1,75,75,1,0.74,5.5,0,0.5,1.89,0,,0.3,8.19,1,1,0
2,7/6/2021 9:26,7/6/2021 9:36,N,1,42,152,1,0.9,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,7/6/2021 9:10,7/6/2021 9:17,N,1,116,244,1,1.03,7,0,0.5,0,0,,0.3,7.8,2,1,0
1,7/6/2021 9:57,7/6/2021 10:10,N,1,74,75,3,1,9,0,0.5,0,0,,0.3,9.8,1,1,0
2,7/6/2021 9:56,7/6/2021 10:04,N,1,74,74,1,1.05,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/6/2021 10:53,7/6/2021 10:53,N,1,61,61,1,0.09,-2.5,0,-0.5,0,0,,-0.3,-3.3,4,1,0
2,7/6/2021 10:53,7/6/2021 10:53,N,1,61,61,1,0.09,2.5,0,0.5,0,0,,0.3,3.3,2,1,0
2,7/6/2021 10:57,7/6/2021 11:03,N,1,74,75,1,0.71,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/6/2021 10:01,7/6/2021 10:08,N,1,42,74,1,1.42,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/6/2021 10:52,7/6/2021 11:13,N,1,75,143,1,2.66,15,0,0.5,0,0,,0.3,18.55,2,1,2.75
2,7/6/2021 10:43,7/6/2021 10:51,N,1,75,238,1,1.4,7.5,0,0.5,2.21,0,,0.3,13.26,1,1,2.75
1,7/6/2021 10:31,7/6/2021 10:36,N,1,41,116,1,1,6,0,0.5,0,0,,0.3,6.8,2,1,0
1,7/6/2021 10:39,7/6/2021 10:48,N,1,42,41,1,1.5,8,0,0.5,0,0,,0.3,8.8,1,1,0
2,7/6/2021 10:23,7/6/2021 10:37,N,1,41,239,1,2.08,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,7/6/2021 10:35,7/6/2021 10:50,N,1,95,171,5,4.98,17.5,0,0.5,1.7,0,,0.3,20,1,1,0
1,7/6/2021 10:33,7/6/2021 10:35,N,1,74,74,1,0.1,3,0,0.5,0,0,,0.3,3.8,3,1,0
2,7/6/2021 10:21,7/6/2021 10:41,N,1,75,213,2,7.12,23,0,0.5,0,0,,0.3,23.8,1,1,0
2,7/6/2021 10:31,7/6/2021 11:29,N,1,75,26,1,13.93,46,0,0.5,0,0,,0.3,49.55,2,1,2.75
2,7/6/2021 10:04,7/6/2021 10:35,N,1,52,237,1,9.24,30,0,0.5,0,0,,0.3,33.55,2,1,2.75
2,7/6/2021 10:36,7/6/2021 10:46,N,1,75,74,1,1.95,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/6/2021 10:08,7/6/2021 10:44,N,1,95,161,2,9.73,32.5,0,0.5,9.96,6.55,,0.3,49.81,1,1,0
2,7/6/2021 10:00,7/6/2021 10:08,N,1,75,75,1,0.78,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
2,7/6/2021 10:19,7/6/2021 10:24,N,1,75,74,1,1.43,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/6/2021 10:29,7/6/2021 10:39,N,1,75,42,1,2.11,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/6/2021 10:57,7/6/2021 11:37,N,1,147,232,1,10.56,36.5,0,0.5,0,6.55,,0.3,43.85,1,1,0
1,7/6/2021 10:25,7/6/2021 10:25,Y,1,75,264,1,0,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,7/6/2021 10:38,7/6/2021 10:58,N,1,75,233,1,4.1,16.5,2.75,0.5,6,0,,0.3,26.05,1,1,2.75
2,7/6/2021 10:30,7/6/2021 10:39,N,1,74,43,1,1.54,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/6/2021 10:40,7/6/2021 10:58,N,1,43,4,1,5.29,17.5,0,0.5,0,0,,0.3,21.05,2,1,2.75
2,7/6/2021 10:50,7/6/2021 11:04,N,1,7,112,1,3.78,14,0,0.5,4.44,0,,0.3,19.24,1,1,0
2,7/6/2021 10:31,7/6/2021 10:40,N,1,75,236,1,1.41,8,0,0.5,2.89,0,,0.3,14.44,1,1,2.75
2,7/6/2021 9:57,7/6/2021 10:20,N,1,75,95,1,11.77,34,0,0.5,8.82,6.55,,0.3,52.92,1,1,2.75
2,7/6/2021 10:26,7/6/2021 10:34,N,1,25,231,1,2.1,9,0,0.5,0,0,,0.3,12.55,2,1,2.75
1,7/6/2021 10:05,7/6/2021 11:07,N,1,72,230,1,0,28.2,0,0.5,0,0,,0.3,29,1,1,0
2,7/6/2021 10:54,7/6/2021 11:10,N,1,74,75,6,1.35,11.5,0,0.5,2.46,0,,0.3,14.76,1,1,0
2,7/6/2021 10:32,7/6/2021 10:38,N,1,74,75,1,1.07,6,0,0.5,0,0,,0.3,6.8,2,1,0
1,7/6/2021 10:02,7/6/2021 10:31,N,1,116,141,2,4.8,21,2.75,0.5,0,0,,0.3,24.55,2,1,2.75
2,7/6/2021 10:25,7/6/2021 10:34,N,1,74,75,1,1.76,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/6/2021 10:10,7/6/2021 10:23,N,1,41,239,1,2.56,11.5,0,0.5,3.01,0,,0.3,18.06,1,1,2.75
2,7/6/2021 10:33,7/6/2021 10:56,N,1,75,230,1,3.48,16,0,0.5,2.93,0,,0.3,22.48,1,1,2.75
2,7/6/2021 10:41,7/6/2021 10:46,N,1,43,236,1,0.74,5.5,0,0.5,1.81,0,,0.3,10.86,1,1,2.75
2,7/6/2021 10:51,7/6/2021 10:54,N,1,75,74,1,0.74,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/6/2021 10:24,7/6/2021 10:30,N,1,43,75,1,0.78,5.5,0,0.5,1.58,0,,0.3,7.88,1,1,0
2,7/6/2021 10:33,7/6/2021 10:41,N,1,75,142,1,2.08,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
1,7/6/2021 10:25,7/6/2021 10:34,N,1,244,116,1,1.1,7.5,0,0.5,1,0,,0.3,9.3,1,1,0
2,7/6/2021 10:33,7/6/2021 11:00,N,1,41,170,1,6.34,23,0,0.5,3.5,0,,0.3,30.05,1,1,2.75
2,7/6/2021 7:13,7/6/2021 7:27,N,1,152,75,1,2.26,11,0,0.5,0,0,,0.3,11.8,2,1,0
2,7/6/2021 7:32,7/6/2021 7:38,N,1,75,238,1,1.06,6.5,0,0.5,1.7,0,,0.3,11.75,1,1,2.75
2,7/6/2021 10:19,7/6/2021 10:31,N,1,41,75,1,1.78,9.5,0,0.5,0,0,,0.3,10.3,2,1,0
2,7/6/2021 10:38,7/6/2021 10:43,N,1,75,74,1,0.83,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
1,7/6/2021 10:18,7/6/2021 10:25,N,1,97,25,1,1,6.5,0,0.5,0,0,,0.3,7.3,1,1,0
1,7/6/2021 10:38,7/6/2021 10:53,N,1,65,137,1,5.5,17,2.75,0.5,0,0,,0.3,20.55,2,1,2.75
2,7/6/2021 9:59,7/6/2021 10:14,N,1,75,116,1,2.88,13,0,0.5,0,0,,0.3,13.8,2,1,0
2,7/6/2021 10:30,7/6/2021 10:39,N,1,7,260,1,1.32,8,0,0.5,0,0,,0.3,8.8,2,1,0
2,7/6/2021 10:54,7/6/2021 11:41,N,1,7,7,1,6.79,32,0,0.5,0,0,,0.3,32.8,2,1,0
2,7/6/2021 10:09,7/6/2021 10:14,N,1,74,263,1,1.2,6,0,0.5,1.36,0,,0.3,8.16,1,1,0
2,7/6/2021 10:37,7/6/2021 10:44,N,1,74,41,1,1.17,6.5,0,0.5,1,0,,0.3,8.3,1,1,0
2,7/6/2021 10:50,7/6/2021 10:57,N,1,41,42,1,1.47,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/6/2021 11:01,7/6/2021 11:11,N,1,42,42,1,1.47,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/6/2021 10:48,7/6/2021 10:48,N,5,129,264,1,0,10,0,0,0.01,0,,0.3,10.31,1,2,0
2,7/6/2021 10:25,7/6/2021 10:38,N,1,166,236,1,2.32,11,0,0.5,0,0,,0.3,14.55,2,1,2.75
2,7/6/2021 10:35,7/6/2021 10:41,N,1,75,238,1,1.46,6.5,0,0.5,0,0,,0.3,10.05,2,1,2.75
1,7/6/2021 10:04,7/6/2021 10:34,N,1,95,37,1,6,23,0,0.5,3,0,,0.3,26.8,1,1,0
2,7/6/2021 10:08,7/6/2021 10:16,N,1,166,116,1,1.11,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
2,7/6/2021 10:48,7/6/2021 11:07,N,1,152,75,1,2.94,14,0,0.5,0,0,,0.3,14.8,2,1,0
2,7/6/2021 10:29,7/6/2021 10:53,N,1,95,92,1,3.36,17,0,0.5,3.56,0,,0.3,21.36,1,1,0
1,7/6/2021 10:51,7/6/2021 11:07,N,1,41,142,1,3,13,2.75,0.5,3,0,,0.3,19.55,1,1,2.75
2,7/6/2021 10:16,7/6/2021 11:24,N,1,76,241,1,26.71,80,0,0.5,0,6.55,,0.3,87.35,1,1,0
2,7/6/2021 10:49,7/6/2021 10:59,N,1,74,236,1,2.1,9,0,0.5,2.51,0,,0.3,15.06,1,1,2.75
2,7/6/2021 10:49,7/6/2021 10:54,N,1,244,244,1,0.89,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/6/2021 10:09,7/6/2021 10:28,N,1,40,249,1,4.62,17,0,0.5,0,0,,0.3,20.55,2,1,2.75
2,7/6/2021 10:51,7/6/2021 11:02,N,1,33,97,1,1.64,9,0,0.5,0,0,,0.3,9.8,2,1,0
2,7/6/2021 10:26,7/6/2021 10:31,N,1,75,74,1,1.25,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,7/6/2021 10:46,7/6/2021 11:01,N,1,24,230,1,3.11,13,0,0.5,3.31,0,,0.3,19.86,1,1,2.75
2,7/6/2021 10:37,7/6/2021 11:25,N,1,195,213,2,21.29,62,0,0.5,0,6.55,,0.3,69.35,1,1,0
2,7/6/2021 10:13,7/6/2021 10:21,N,1,41,75,1,0,6,0,0.5,0,0,,0.3,6.8,2,1,0
2,7/6/2021 10:49,7/6/2021 10:57,N,1,42,74,1,0.99,7,0,0.5,0,0,,0.3,7.8,2,1,0
2,7/6/2021 10:25,7/6/2021 10:38,N,1,74,263,1,2.79,11,0,0.5,2.91,0,,0.3,17.46,1,1,2.75
2,7/6/2021 10:50,7/6/2021 11:07,N,1,74,43,1,3.55,14.5,0,0.5,4,0,,0.3,22.05,1,1,2.75
1,7/6/2021 10:46,7/6/2021 11:17,N,1,98,72,1,10.1,31,0,0.5,0,0,,0.3,31.8,2,1,0
2,7/6/2021 10:41,7/6/2021 10:49,N,1,43,24,1,1.59,8,0,0.5,2.2,0,,0.3,11,1,1,0
2,7/6/2021 10:40,7/6/2021 10:51,N,1,244,74,1,3.24,12,0,0.5,0,0,,0.3,12.8,2,1,0
2,7/6/2021 10:54,7/6/2021 11:05,N,1,65,181,1,2.12,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
1,7/6/2021 10:39,7/6/2021 11:37,N,1,188,159,1,0,36.2,0,0.5,0,6.55,,0.3,43.55,1,1,0
2,7/6/2021 9:59,7/6/2021 10:01,N,1,41,74,1,0.45,4,0,0.5,0.96,0,,0.3,5.76,1,1,0
2,7/6/2021 10:30,7/6/2021 10:40,N,1,74,236,1,1.67,8.5,0,0.5,0,0,,0.3,12.05,2,1,2.75
2,7/6/2021 10:45,7/6/2021 11:19,N,1,95,236,1,13.53,40,0,0.5,0,6.55,,0.3,50.1,2,1,2.75
2,7/6/2021 10:29,7/6/2021 11:04,N,1,86,124,1,8.61,31,0,0.5,0,2.45,,0.3,34.25,1,1,0
2,7/6/2021 10:58,7/6/2021 11:09,N,1,41,43,1,1.92,9,0,0.5,3.33,0,,0.3,15.88,1,1,2.75
2,7/6/2021 10:24,7/6/2021 10:34,N,1,74,236,1,1.68,8.5,0,0.5,1.86,0,,0.3,11.16,1,1,0
2,7/6/2021 10:43,7/6/2021 11:04,N,1,82,96,1,3.89,17,0,0.5,0,0,,0.3,17.8,1,1,0
2,7/6/2021 10:55,7/6/2021 11:13,N,1,236,45,1,7.73,23.5,0,0.5,0,0,,0.3,27.05,2,1,2.75
2,7/6/2021 10:27,7/6/2021 10:31,N,1,41,41,1,0.56,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/6/2021 10:37,7/6/2021 10:43,N,1,74,75,1,1.43,7,0,0.5,1.56,0,,0.3,9.36,1,1,0
2,7/6/2021 10:54,7/6/2021 10:58,N,1,74,75,1,1.19,5.5,0,0.5,1.58,0,,0.3,7.88,1,1,0
1,7/6/2021 10:59,7/6/2021 11:34,N,1,225,53,1,0,28.2,0,0.5,0,0,,0.3,29,1,1,0
2,7/6/2021 10:08,7/6/2021 10:11,N,1,74,74,1,0.38,4,0,0.5,0,0,,0.3,4.8,2,1,0
2,7/6/2021 10:26,7/6/2021 10:38,N,1,74,75,1,1.66,9.5,0,0.5,2.06,0,,0.3,12.36,1,1,0
2,7/6/2021 10:39,7/6/2021 10:54,N,1,75,69,1,3.43,13,0,0.5,4.14,0,,0.3,17.94,1,1,0
2,7/6/2021 10:08,7/6/2021 10:26,N,1,244,238,1,5.16,19.5,0,0.5,0,0,,0.3,23.05,2,1,2.75
1,7/6/2021 10:38,7/6/2021 10:55,N,1,43,143,1,3.5,14.5,2.75,0.5,0,0,,0.3,18.05,1,1,2.75
2,7/6/2021 10:10,7/6/2021 10:13,N,1,41,42,1,0.6,4.5,0,0.5,1.06,0,,0.3,6.36,1,1,0
2,7/6/2021 10:31,7/6/2021 10:31,N,5,175,264,1,0,25,0,0,0,0,,0.3,25.3,2,2,0
2,7/6/2021 10:39,7/6/2021 10:51,N,1,244,200,1,5.66,17,0,0.5,0,3,,0.3,20.8,2,1,0
2,7/6/2021 10:54,7/6/2021 10:54,N,5,200,200,2,0,24,0,0,1.11,0,,0.3,25.41,1,2,0
2,7/6/2021 10:18,7/6/2021 10:39,N,1,244,68,1,8.01,25,0,0.5,0,0,,0.3,28.55,2,1,2.75
1,7/6/2021 10:01,7/6/2021 10:32,Y,1,220,242,1,0,32.2,0,0.5,0,0,,0.3,33,1,1,0
2,7/6/2021 10:19,7/6/2021 10:39,N,1,75,69,1,4.5,17,0,0.5,0,0,,0.3,17.8,2,1,0
2,7/6/2021 10:30,7/6/2021 10:43,N,1,135,130,1,1.77,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/6/2021 10:24,7/6/2021 10:32,N,1,74,41,1,1.31,7.5,0,0.5,1.66,0,,0.3,9.96,1,1,0
2,7/6/2021 10:41,7/6/2021 11:01,N,1,74,236,1,2.07,13,0,0.5,2.48,0,,0.3,19.03,1,1,2.75
2,7/6/2021 10:30,7/6/2021 10:59,N,1,95,262,1,12.43,36.5,0,0.5,0,6.55,,0.3,46.6,2,1,2.75
2,7/6/2021 10:05,7/6/2021 10:37,N,1,75,186,2,6.67,25.5,0,0.5,0,0,,0.3,29.05,1,1,2.75
2,7/6/2021 10:50,7/6/2021 10:57,N,1,95,135,1,1.57,7.5,0,0.5,1,0,,0.3,9.3,1,1,0
2,7/6/2021 10:07,7/6/2021 10:14,N,1,130,215,1,1.9,8,0,0.5,1.76,0,,0.3,10.56,1,1,0
2,7/6/2021 10:20,7/6/2021 10:55,N,1,74,234,1,5.06,21.5,0,0.5,0,0,,0.3,25.05,2,1,2.75
1,7/6/2021 11:36,7/6/2021 11:50,N,1,227,181,1,0,10.2,0,0.5,0,0,,0.3,11,1,1,0
2,7/6/2021 11:25,7/6/2021 11:40,N,1,74,238,1,3.12,13,0,0.5,4,0,,0.3,20.55,1,1,2.75
2,7/6/2021 11:52,7/6/2021 12:18,N,1,42,234,2,7.19,24,0,0.5,0,0,,0.3,27.55,1,1,2.75
2,7/6/2021 11:34,7/6/2021 11:39,N,1,166,116,1,0.97,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
1,7/6/2021 11:45,7/6/2021 11:59,N,1,145,179,1,2.5,11.5,0.5,0.5,0,0,,0.3,12.8,2,1,0
2,7/6/2021 11:22,7/6/2021 11:59,N,1,190,230,1,9.61,33,0,0.5,0,0,,0.3,36.55,2,1,2.75
2,7/6/2021 11:32,7/6/2021 11:50,N,1,75,235,1,5.09,17,0,0.5,0,0,,0.3,17.8,2,1,0
2,7/6/2021 11:25,7/6/2021 11:34,N,1,74,75,1,1.58,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
1,7/6/2021 11:30,7/6/2021 11:42,N,1,181,189,1,0.9,8.5,0,0.5,1,0,,0.3,10.3,1,1,0
2,7/6/2021 11:09,7/6/2021 11:12,N,1,43,43,1,0.94,5,0,0.5,1.71,0,,0.3,10.26,1,1,2.75
2,7/6/2021 11:21,7/6/2021 11:31,N,1,75,237,1,1.85,9,0,0.5,2.51,0,,0.3,15.06,1,1,2.75
2,7/6/2021 11:53,7/6/2021 12:24,N,1,43,20,1,10.27,32.5,0,0.5,0,0,,0.3,33.3,2,1,0
1,7/6/2021 11:30,7/6/2021 11:41,N,1,74,166,1,1.3,8.5,0,0.5,1,0,,0.3,10.3,1,1,0
1,7/6/2021 11:48,7/6/2021 12:42,N,1,166,75,1,7.4,35.5,0,0.5,0,0,,0.3,36.3,2,1,0
2,7/6/2021 11:18,7/6/2021 11:36,N,1,166,50,1,4.18,16.5,0,0.5,0,0,,0.3,20.05,2,1,2.75
1,7/6/2021 11:29,7/6/2021 12:21,N,1,20,236,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/6/2021 11:02,7/6/2021 11:46,N,1,213,235,2,8.67,35.5,0,0.5,0,0,,0.3,36.3,1,1,0
2,7/6/2021 11:28,7/6/2021 11:31,N,1,75,41,1,0.82,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/6/2021 11:43,7/6/2021 11:47,N,1,74,75,1,0.92,5.5,0,0.5,0,0,,0.3,6.3,2,1,0
2,7/6/2021 11:12,7/6/2021 11:12,N,1,75,75,1,0.01,2.5,0,0.5,6,0,,0.3,9.3,1,1,0
2,7/6/2021 11:38,7/6/2021 11:47,N,1,75,236,1,1.31,7,0,0.5,0,0,,0.3,10.55,2,1,2.75
2,7/6/2021 11:32,7/6/2021 12:07,N,1,75,231,1,8.35,30.5,0,0.5,6,0,,0.3,40.05,1,1,2.75
2,7/6/2021 11:33,7/6/2021 11:39,N,1,7,7,1,0.83,6,0,0.5,0,0,,0.3,6.8,1,1,0
2,7/6/2021 11:21,7/6/2021 11:29,N,1,166,42,1,1.06,6.5,0,0.5,3,0,,0.3,10.3,1,1,0
2,7/6/2021 11:37,7/6/2021 11:53,N,1,75,163,5,2.28,11.5,0,0.5,3.76,0,,0.3,18.81,1,1,2.75
2,7/6/2021 11:16,7/6/2021 11:24,N,1,75,166,1,1.21,7,0,0.5,0.01,0,,0.3,7.81,1,1,0
2,7/6/2021 11:49,7/6/2021 12:04,N,1,52,97,1,1.8,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/6/2021 11:14,7/6/2021 11:40,N,1,75,230,6,4.44,19.5,0,0.5,0,0,,0.3,23.05,2,1,2.75
2,7/6/2021 12:01,7/6/2021 12:09,N,1,42,116,1,1.5,7.5,0,0.5,0,0,,0.3,8.3,2,1,0
1,7/6/2021 11:16,7/6/2021 11:26,N,1,42,75,2,1.4,8,0,0.5,1,0,,0.3,9.8,1,1,0
2,7/6/2021 11:32,7/6/2021 11:59,N,1,181,198,1,4.48,18.5,0,0.5,0,0,,0.3,19.3,2,1,0
2,7/6/2021 11:25,7/6/2021 11:37,N,1,74,151,1,2.18,10.5,0,0.5,0,0,,0.3,11.3,2,1,0
2,7/6/2021 11:05,7/6/2021 11:26,N,1,166,263,1,3.27,15.5,0,0.5,4,0,,0.3,23.05,1,1,2.75
2,7/6/2021 11:11,7/6/2021 11:20,N,1,166,239,1,1.83,8.5,0,0.5,2.41,0,,0.3,14.46,1,1,2.75
2,7/6/2021 11:19,7/6/2021 11:21,N,1,74,74,1,0.29,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
1,7/6/2021 11:54,7/6/2021 12:28,N,1,108,35,1,0,26.2,0,0.5,0,0,,0.3,27,1,1,0
2,7/6/2021 11:02,7/6/2021 11:05,N,1,207,207,1,0,3.5,0,0.5,0,0,,0.3,4.3,2,1,0
2,7/6/2021 12:02,7/6/2021 12:11,N,1,166,42,1,1.3,7.5,0,0.5,2.08,0,,0.3,10.38,1,1,0
1,7/6/2021 11:34,7/6/2021 11:54,N,1,97,61,1,3.4,15,0,0.5,0,0,,0.3,15.8,2,1,0
2,7/6/2021 11:04,7/6/2021 11:26,N,1,42,246,1,6.54,22.5,0,0.5,5.21,0,,0.3,31.26,1,1,2.75
2,7/6/2021 11:04,7/6/2021 11:08,N,1,7,7,1,0.57,-4.5,0,-0.5,0,0,,-0.3,-5.3,3,1,0
2,7/6/2021 11:04,7/6/2021 11:08,N,1,7,7,1,0.57,4.5,0,0.5,0,0,,0.3,5.3,2,1,0
2,7/6/2021 11:12,7/6/2021 11:32,N,1,97,195,1,2.99,14,0,0.5,0,0,,0.3,14.8,1,1,0
1,7/6/2021 11:25,7/6/2021 11:48,N,1,78,69,1,0,13.2,0,0.5,0,0,,0.3,14,1,1,0
2,7/6/2021 11:30,7/6/2021 11:34,N,1,74,74,1,0.96,5.5,0,0.5,1,0,,0.3,7.3,1,1,0
2,7/6/2021 11:38,7/6/2021 11:47,N,1,74,75,1,1.51,8,0,0.5,2.2,0,,0.3,11,1,1,0
1,7/6/2021 11:19,7/6/2021 11:34,N,1,41,74,1,1.6,11,0,0.5,0.03,0,,0.3,11.83,1,1,0
2,7/6/2021 11:46,7/6/2021 12:00,N,1,74,138,1,6.81,21,0,0.5,5.67,6.55,,0.3,34.02,1,1,0
1,7/6/2021 11:54,7/6/2021 12:03,N,1,95,95,2,1.2,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,0
1,7/6/2021 11:26,7/6/2021 11:35,N,1,134,121,1,2,8.5,0,0.5,1.85,0,,0.3,11.15,1,1,0
1,7/6/2021 11:03,7/6/2021 11:33,N,1,222,130,1,0,24.2,0,0.5,0,0,,0.3,25,1,1,0
2,7/6/2021 11:51,7/6/2021 12:02,N,1,74,263,1,2.27,10,0,0.5,2.71,0,,0.3,16.26,1,1,2.75
2,7/6/2021 11:16,7/6/2021 11:31,N,1,74,152,1,2.11,11.5,0,0.5,0,0,,0.3,12.3,2,1,0
2,7/6/2021 12:00,7/6/2021 12:11,N,1,17,62,1,1.61,9,0,0.5,0,0,,0.3,9.8,2,1,0
1,7/6/2021 11:04,7/6/2021 11:22,N,1,37,188,1,0,13.2,0,0.5,0,0,,0.3,14,1,1,0
2,7/6/2021 11:09,7/6/2021 11:31,N,1,97,227,1,3.66,17,0,0.5,3.56,0,,0.3,21.36,1,1,0
1,7/6/2021 11:19,7/6/2021 11:40,N,1,75,50,1,3.3,15.5,2.75,0.5,3,0,,0.3,22.05,1,1,2.75
2,7/6/2021 11:50,7/6/2021 12:26,N,1,65,165,1,5.72,25.5,0,0.5,2,0,,0.3,28.3,1,1,0
2,7/6/2021 12:00,7/6/2021 12:26,N,1,241,167,1,5.47,22.5,0,0.5,0,0,,0.3,23.3,1,1,0
2,7/6/2021 11:46,7/6/2021 12:14,N,1,75,262,1,6.01,23,0,0.5,5.31,0,,0.3,31.86,1,1,2.75
2,7/6/2021 11:00,7/6/2021 11:06,N,1,33,52,1,1.2,6.5,0,0.5,0,0,,0.3,7.3,2,1,0
2,7/6/2021 11:57,7/6/2021 12:10,N,1,33,49,1,2,10,0,0.5,0,0,,0.3,10.8,2,1,0
2,7/6/2021 11:59,7/6/2021 12:10,N,1,196,82,1,1.32,8.5,0,0.5,0,0,,0.3,9.3,2,1,0
2,7/6/2021 11:38,7/6/2021 11:54,N,1,244,238,1,4.91,17.5,0,0.5,5.26,0,,0.3,26.31,1,1,2.75
